[System: 192.168.1.170] INFO | 09-25-2025 15:26:32.208 | Contracts::Entering GetPostingDetails
[System: 192.168.1.170] ERROR | 09-25-2025 15:29:12.480 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:29:13.000 | Common:: IsBase64 Checking START
[System: 192.168.1.170] INFO | 09-25-2025 15:29:13.000 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:29:13.000 | Administration:: Entering GetCostCenterListViewData
[System: 192.168.1.170] INFO | 09-25-2025 15:29:13.016 | Administration:: Exiting GetCostCenterListViewData
[System: 192.168.1.170] ERROR | 09-25-2025 15:29:13.031 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:29:15.301 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] ERROR | 09-25-2025 15:29:22.874 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 09-25-2025 15:29:28.014 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:29:30.859 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:29:30.859 | Common:: deCodeLevel1 START
[System: 192.168.1.73] INFO | 09-25-2025 15:29:30.859 | Common:: DecodeBase64 START
[System: 192.168.1.73] ERROR | 09-25-2025 15:29:30.906 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 09-25-2025 15:29:51.007 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 09-25-2025 15:29:51.007 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 09-25-2025 15:29:51.007 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 09-25-2025 15:29:51.007 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 09-25-2025 15:29:51.070 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:29:51.766 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:29:51.781 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 15:29:51.781 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-25-2025 15:29:51.844 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 09-25-2025 15:29:55.251 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 09-25-2025 15:29:55.251 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 09-25-2025 15:29:55.251 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 09-25-2025 15:29:55.298 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.73] INFO | 09-25-2025 15:30:30.856 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:30:30.856 | Common:: deCodeLevel1 START
[System: 192.168.1.73] INFO | 09-25-2025 15:30:30.871 | Common:: DecodeBase64 START
[System: 192.168.1.73] ERROR | 09-25-2025 15:30:30.902 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:30:49.796 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:30:50.703 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] INFO | 09-25-2025 15:30:50.984 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 09-25-2025 15:30:50.984 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 09-25-2025 15:30:50.999 | Common:: DecodeBase64 START
[System: 192.168.1.99] ERROR | 09-25-2025 15:30:51.046 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:30:52.703 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:30:52.703 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 15:30:52.703 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-25-2025 15:30:52.765 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.56] INFO | 09-25-2025 15:30:55.238 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 09-25-2025 15:30:55.238 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 09-25-2025 15:30:55.238 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 09-25-2025 15:30:55.285 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.454 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.454 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.454 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.454 | Common:: IsBase64 Checking START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.454 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.501 | Administration:: Entering LDAPChecking
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.501 | isValidUser:: True
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.501 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.595 | Common:: IsBase64 Checking START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.595 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.595 | Administration:: Entering LDAPChecking
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.595 | isValidUser:: True
[System: 192.168.1.170] INFO | 09-25-2025 15:31:26.595 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.73] INFO | 09-25-2025 15:31:30.860 | Common:: DecodeBase64 START
[System: 192.168.1.73] INFO | 09-25-2025 15:31:30.860 | Common:: deCodeLevel1 START
[System: 192.168.1.73] INFO | 09-25-2025 15:31:30.860 | Common:: DecodeBase64 START
[System: 192.168.1.73] ERROR | 09-25-2025 15:31:30.906 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:33.718 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:33.718 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:33.718 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:33.718 | Common:: IsBase64 Checking START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:33.718 | Administration:: Entering GetClientUserDetails
[System: 192.168.1.170] INFO | 09-25-2025 15:31:40.636 | AdminController:: Exiting GetUserDetails
[System: 192.168.1.170] INFO | 09-25-2025 15:31:40.651 | Common:: IsBase64 Checking START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:40.651 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:40.651 | Administration:: Entering LDAPChecking
[System: 192.168.1.170] INFO | 09-25-2025 15:31:40.651 | isValidUser:: True
[System: 192.168.1.170] INFO | 09-25-2025 15:31:40.651 | AdminController:: Exiting LDAPUserCheck
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:40.808 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:40.823 | Administration:: Entering InitLoginSession
[System: 192.168.1.170] INFO | 09-25-2025 15:31:40.855 | Administration:: Entering AllowSession  1
[System: 192.168.1.170] INFO | 09-25-2025 15:31:40.855 | Administration:: Entering AllowSession  end
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:40.855 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:41.107 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:41.123 | RibbonGenerator:: GetRibbonViewWeb
[System: 192.168.1.170] INFO | 09-25-2025 15:31:41.123 | RibbonGenerator:: Inside GetRibbonView
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:41.486 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:48.602 | RibbonGenerator:: Success: GetRibbonView
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:48.602 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:49.307 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:49.457 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:49.520 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:49.536 | Administration:: Entering GetUserDetails
[System: 192.168.1.99] INFO | 09-25-2025 15:31:50.989 | Common:: DecodeBase64 START
[System: 192.168.1.99] INFO | 09-25-2025 15:31:50.989 | Common:: deCodeLevel1 START
[System: 192.168.1.99] INFO | 09-25-2025 15:31:50.989 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:51.036 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.99] ERROR | 09-25-2025 15:31:51.067 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:51.954 | Administration:: Exiting GetUserDetails
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:51.969 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:52.016 | Administration:: Entering GetUserDetails
[System: 192.168.1.170] INFO | 09-25-2025 15:31:52.063 | Administration:: Exiting GetUserDetails
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:52.063 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:52.126 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:52.126 | ReportLayout:: GetDataSet START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:52.813 | ReportLayout:: GetDataSet END
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:52.813 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:52.860 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:52.860 | ReportLayout:: GetDataSet START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:52.907 | ReportLayout:: GetDataSet END
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:52.922 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:52.922 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:52.922 | ReportLayout:: GetDataSet START
[System: 192.168.1.56] INFO | 09-25-2025 15:31:55.246 | Common:: DecodeBase64 START
[System: 192.168.1.56] INFO | 09-25-2025 15:31:55.246 | Common:: deCodeLevel1 START
[System: 192.168.1.56] INFO | 09-25-2025 15:31:55.246 | Common:: DecodeBase64 START
[System: 192.168.1.56] ERROR | 09-25-2025 15:31:55.284 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:55.440 | ReportLayout:: GetDataSet END
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:55.455 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:31:55.471 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:55.471 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 15:31:55.471 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:55.987 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:56.096 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:56.096 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:56.112 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:56.127 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:56.236 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:31:56.958 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:04.356 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:04.835 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:32:04.882 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:32:04.882 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 15:32:04.882 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:04.914 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:04.976 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.039 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.101 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.132 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.179 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.242 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.257 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:32:05.273 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:32:05.273 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 15:32:05.273 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.429 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.507 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.554 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.585 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.663 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:32:05.695 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:32:05.695 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 15:32:05.695 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.710 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.741 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.773 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.820 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:32:05.820 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:32:05.820 | Common:: deCodeLevel1 START
[System: 192.168.1.170] INFO | 09-25-2025 15:32:05.820 | Common:: DecodeBase64 START
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.866 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:05.913 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:32:05.929 | Common:: IsBase64 Checking START
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:06.554 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:06.726 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:22.700 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:22.747 | GetCostCenterSummary:: GetCostCenterSummary
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:23.860 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:32:28.665 | Contracts::Entering GetCostCenterNodeID
[System: 192.168.1.170] INFO | 09-25-2025 15:32:28.711 | Contracts::Exiting GetCostCenterNodeID
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:28.711 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:28.727 | GetScreenInfo:: GetScreenInfo
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:29.533 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:32:29.580 | Contracts::Entering GetNextContractNo
[System: 192.168.1.170] INFO | 09-25-2025 15:32:29.611 | Contracts::Exiting GetNextContractNo
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:29.611 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:29.754 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:32:29.785 | Cases:: Inside GetActivitiesCustomFields
[System: 192.168.1.170] INFO | 09-25-2025 15:32:29.910 | Cases:: Success: DBH.GetActivitiesCustomFields 
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:29.910 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] INFO | 09-25-2025 15:32:29.925 | Common:: DecodeBase64 START
[System: 192.168.1.170] INFO | 09-25-2025 15:32:29.925 | ReportLayout:: GetDataSet START
[System: 192.168.1.170] INFO | 09-25-2025 15:32:29.941 | ReportLayout:: GetDataSet END
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:29.941 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
[System: 192.168.1.170] ERROR | 09-25-2025 15:32:29.957 | ExecuteAsync: HttpStatusCode.Unauthorized=>Unauthorizedresponse.StatusCode=>OK
